COM,NAME,PTOT
072315006042,Gräfendhron,104
072315006054,Hilscheid,248
072315006058,Horath,486
072315006064,Immert,158
072315006078,Lückenburg,94
072315006079,Malborn,1399
072315006083,Merschbach,71
072315006093,Neunkirchen (Landkreis Bernkastel-Wittlich),151
072315006112,Rorodt,59
072315006115,Schönberg (Landkreis Bernkastel-Wittlich),238
072315006122,Talling,228
072315006123,Thalfang,1896
072315006202,Breit,314
072315006203,Büdlich,217
072315006204,Heidenburg,704
072315008001,Altrich,1709
072315008003,Arenrath,372
072315008007,Bergweiler,865
072315008009,Bettenfeld,666
072315008010,Binsfeld,1264
072315008013,Bruch,469
072315008021,Dierfeld,12
072315008022,Dierscheid,162
072315008023,Dodenburg,97
072315008024,Dreis,1399
072315008025,Eckfeld,369
072315008026,Eisenschmitt,316
072315008031,Esch (Landkreis Bernkastel-Wittlich),426
072315008036,Gipperath,225
072315008037,Gladbach,366
072315008044,Greimerath,260
072315008046,Großlittgen,989
072315008049,Hasborn,594
072315008050,Heckenmünster,139
072315008051,Heidweiler,166
072315008053,Hetzerath,2463
072315008062,Hupperath,646
072315008065,Karl,205
072315008069,Klausen,1461
072315008074,Laufeld,516
072315008080,"Manderscheid, Stadt",1437
072315008082,Meerfeld,354
072315008085,Minderlittgen,736
072315008091,Musweiler,45
072315008095,Niederöfflingen,422
072315008096,Niederscheidweiler,279
072315008100,Oberöfflingen,283
072315008101,Oberscheidweiler,193
072315008103,Osann-Monzel,1816
072315008104,Pantenburg,250
072315008107,Platten,859
072315008108,Plein,618
072315008111,Rivenich,739
072315008113,Salmtal,2436
072315008114,Schladt,156
072315008116,Schwarzenborn,60
072315008117,Sehlem (Landkreis Bernkastel-Wittlich),990
072315008127,Wallscheid,361
072315008503,Landscheid,2240
072315008504,Niersbach,713
072315009004,Bausendorf,1416
072315009005,Bengel,838
072315009014,Burg (Mosel),357
072315009020,Diefenbach,84
072315009029,Enkirch,1401
072315009033,Flußbach,425
072315009057,Hontheim,788
072315009067,Kinderbeuern,1038
072315009068,Kinheim,818
072315009072,Kröv,2163
072315009110,Reil,983
072315009120,Starkenburg,237
072315009124,"Traben-Trarbach, Stadt",5465
072315009132,Willwerscheid,60
072315009206,Lötzbeuren,464
072315009501,Irmenach,629
072320018018,"Bitburg, Stadt",15405
072325001201,Arzfeld,1417
072325001211,Dackscheid,113
072325001212,Dahnen,347
072325001213,Daleiden,901
072325001214,Dasburg,223
072325001217,Eilscheid,42
072325001220,Eschfeld,194
072325001221,Euscheid,134
072325001229,Großkampenberg,142
072325001233,Hargarten,106
072325001234,Harspelt,75
072325001240,Herzfeld,36
072325001245,Irrhausen,232
072325001246,Jucken,170
072325001247,Kesfeld,74
072325001248,Kickeshausen,45
072325001249,Kinzenburg,49
072325001253,Krautscheid,213
072325001254,Lambertsberg,380
072325001255,Lascheid,81
072325001258,Lauperath,101
072325001259,Leidenborn,197
072325001260,Lichtenborn,329
072325001261,Lierfeld,89
072325001262,Lünebach,604
072325001263,Lützkampen,347
072325001264,Manderscheid,54
072325001267,Mauel,50
072325001270,Merlscheid,37
072325001277,Niederpierscheid,32
072325001285,Oberpierscheid,331
072325001287,Olmscheid,192
072325001291,Pintesfeld,40
072325001293,Plütscheid,305
072325001294,Preischeid,168
072325001297,Reiff,56
072325001298,Reipeldingen,77
072325001301,Roscheid,51
072325001309,Sengerich,26
072325001310,Sevenig (Our),73
072325001315,Strickscheid,33
072325001322,Waxweiler,1060
072325001333,Üttfeld,397
072325005001,Affler,29
072325005002,Alsdorf,462
072325005003,Altscheid,83
072325005004,Ammeldingen an der Our,18
072325005005,Ammeldingen bei Neuerburg,255
072325005008,Bauler (Landkreis Eifelkreis Bitburg-Prüm),81
072325005011,Berkoth,79
072325005012,Berscheid,57
072325005016,Biesdorf,246
072325005019,Bollendorf,1648
072325005022,Burg,21
072325005025,Dauwelshausen,86
072325005028,Echternacherbrück,1004
072325005031,Emmelbaum,72
072325005033,Ernzen,402
072325005037,Ferschweiler,1031
072325005038,Fischbach-Oberraden,49
072325005040,Geichlingen,424
072325005041,Gemünd,40
072325005042,Gentingen,76
072325005047,Heilbach,114
072325005049,Herbstmühle,22
072325005053,Holsthum,640
072325005054,Hommerdingen,98
072325005056,Hütten (Landkreis Eifelkreis Bitburg-Prüm),50
072325005059,Hüttingen bei Lahr,147
072325005063,Irrel,1571
072325005064,Karlshausen,423
072325005065,Kaschenbach,66
072325005066,Keppeshausen,18
072325005067,Körperich,1093
072325005068,Koxhausen,91
072325005069,Kruchten,388
072325005072,Lahr (Landkreis Eifelkreis Bitburg-Prüm),188
072325005073,Leimbach (Landkreis Eifelkreis Bitburg-Prüm),47
072325005078,Menningen,175
072325005080,Mettendorf,1099
072325005082,Minden,257
072325005084,Muxerath,39
072325005085,Nasingen,44
072325005088,"Neuerburg, Stadt",1388
072325005089,Niedergeckler,49
072325005090,Niederraden,48
072325005093,Niederweis,267
072325005094,Niehl,70
072325005095,Nusbaum,423
072325005096,Obergeckler,128
072325005102,Utscheid,443
072325005103,Peffingen,235
072325005106,Plascheid,94
072325005108,Prümzurlay,547
072325005110,Rodershausen,171
072325005112,Roth an der Our,237
072325005114,Schankweiler,204
072325005116,Scheitenkorb,30
072325005117,Scheuern,44
072325005121,Sevenig bei Neuerburg,43
072325005122,Sinspelt,392
072325005127,Übereisenbach,50
072325005128,Uppershausen,64
072325005130,Waldhof-Falkenstein,20
072325005131,Wallendorf,393
072325005132,Weidingen,165
072325005138,Zweifelscheid,60
072325005218,Eisenach,374
072325005225,Gilzem,426
072325006202,Auw bei Prüm,620
072325006206,Bleialf,1304
072325006207,Brandscheid (Landkreis Eifelkreis Bitburg-Prüm),315
072325006208,Buchet,245
072325006209,Büdesheim,575
072325006216,Dingdorf,116
072325006222,Feuerscheid,317
072325006223,Fleringen,383
072325006224,Giesdorf,136
072325006226,Weinsheim (Landkreis Eifelkreis Bitburg-Prüm),1005
072325006227,Gondenbrett,484
072325006230,Großlangenfeld,116
072325006231,Habscheid,662
072325006236,Heckhuscheid,151
072325006238,Heisdorf,114
072325006250,Kleinlangenfeld,150
072325006256,Lasel,314
072325006265,Masthorn,53
072325006266,Matzerath,48
072325006271,Mützenich,123
072325006272,Neuendorf (Landkreis Eifelkreis Bitburg-Prüm),107
072325006276,Niederlauch,34
072325006279,Nimshuscheid,265
072325006280,Nimsreuland,92
072325006283,Oberlascheid,144
072325006284,Oberlauch,73
072325006288,Olzheim,601
072325006290,Orlenbach,252
072325006292,Pittenbach,104
072325006295,Pronsfeld,958
072325006296,"Prüm, Stadt",5154
072325006300,Rommersheim,677
072325006302,Roth bei Prüm,463
072325006304,Schönecken,1462
072325006305,Schwirzheim,460
072325006307,Seiwerath,133
072325006308,Sellerich,281
072325006318,Wallersheim,747
072325006320,Watzerath,442
072325006321,Wawern (Landkreis Eifelkreis Bitburg-Prüm),277
072325006327,Winringen,62
072325006328,Winterscheid,150
072325006329,Winterspelt,844
072325006332,Hersdorf,406
072325007006,Auw an der Kyll,116
072325007010,Beilingen,388
072325007050,Herforst,1214
072325007055,Hosten,173
072325007104,Philippsheim,84
072325007107,Preist,701
072325007123,"Speicher, Stadt",3533
072325007289,Orenhofen,1337
072325007311,Spangdahlem,846
072325008007,Badem,1204
072325008009,Baustert,450
072325008013,Bettingen,1041
072325008014,Bickendorf,529
072325008015,Biersdorf am See,562
072325008017,Birtlingen,46
072325008020,Brecht,193
072325008024,Dahlem,242
072325008026,Dockendorf,238
072325008027,Dudeldorf,1207
072325008029,Echtershausen,90
072325008030,Ehlenz,440
072325008032,Enzen,37
072325008034,Eßlingen,115
072325008035,Etteldorf,24
072325008036,Feilsdorf,29
072325008039,Fließem,643
072325008043,Gindorf,307
072325008044,Gondorf,311
072325008045,Halsdorf,111
072325008046,Hamm,18
072325008048,Heilenbach,101
072325008057,Hütterscheid,155
072325008058,Hüttingen an der Kyll,322
072325008060,Idenheim,428
072325008061,Idesheim,406
072325008062,Ingendorf,207
072325008070,"Kyllburg, Stadt",884
072325008071,Kyllburgweiler,97
072325008074,Ließem,75
072325008075,Malberg,560
072325008076,Malbergweich,351
072325008077,Meckel,418
072325008079,Messerich,560
072325008081,Metterich,530
072325008083,Mülbach,102
072325008086,Nattenheim,563
072325008087,Neidenbach,858
072325008091,Niederstedem,227
072325008092,Niederweiler (Landkreis Eifelkreis Bitburg-Prüm),85
072325008097,Oberstedem,66
072325008098,Oberweiler,168
072325008099,Oberweis,528
072325008100,Olsdorf,97
072325008101,Orsfeld,195
072325008105,Pickließem,297
072325008109,Rittersdorf,1315
072325008111,Röhl,426
072325008113,Sankt Thomas,245
072325008115,Scharfbillig,94
072325008118,Schleid,363
072325008119,Seffern,311
072325008120,Sefferweich,252
072325008124,Stockem,99
072325008125,Sülm,406
072325008126,Trimport,289
072325008129,Usch,53
072325008133,Wettlingen,31
072325008134,Wiersdorf,259
072325008135,Wilsecker,180
072325008137,Wolsfeld,1035
072325008203,Balesfeld,206
072325008210,Burbach,698
072325008228,Gransdorf,319
072325008273,Neuheilenbach,247
072325008282,Oberkail,555
072325008306,Seinsfeld,158
072325008313,Steinborn,174
072325008331,Zendscheid,123
072325008501,Wißmannsdorf,804
072325008502,Brimingen,113
072335001006,Betteldorf,248
072335001008,Bleckhausen,290
072335001011,Brockscheid,182
072335001014,Darscheid,937
072335001016,Demerath,280
072335001017,Deudesfeld,390
072335001018,Dockweiler,665
072335001020,Dreis-Brück,791
072335001021,Ellscheid,279
072335001025,Gefell,90
072335001027,Gillenfeld,1389
072335001030,Hinterweiler,214
072335001031,Hörscheid,116
072335001034,Immerath,233
072335001039,Kirchweiler,391
072335001040,Kradenbach,152
072335001042,Mehren (Landkreis Vulkaneifel),1321
072335001043,Meisburg,234
072335001046,Mückeln,229
072335001049,Nerdlen,239
072335001052,Niederstadtfeld,450
072335001055,Oberstadtfeld,527
072335001061,Sarmersbach,180
072335001062,Saxler,63
072335001063,Schalkenmehren,611
072335001064,Schönbach (Landkreis Vulkaneifel),258
072335001065,Schutz,145
072335001067,Steineberg,194
072335001068,Steiningen,205
072335001070,Strohn,483
072335001071,Strotzbüsch,422
072335001074,Udler,270
072335001075,Üdersdorf,1094
072335001077,Utzerath,164
072335001079,Wallenborn,409
072335001081,Weidenbach (Landkreis Vulkaneifel),253
072335001084,Winkel (Eifel),135
072335001501,"Daun, Stadt",7604
072335004003,Beinhausen,89
072335004010,Boxberg,222
072335004032,Hörschhausen,123
072335004037,Katzwinkel,131
072335004048,Neichen,135
072335004201,Arbach,123
072335004202,Bereborn,119
072335004203,Berenbach,171
072335004205,Bodenbach,198
072335004206,Bongard,242
072335004207,Borler,67
072335004208,Brücktal,72
072335004210,Drees,161
072335004212,Gelenberg,85
072335004213,Gunderath,108
072335004215,Höchstberg,325
072335004216,Horperath,128
072335004217,Kaperich,172
072335004218,Kelberg,1853
072335004220,Kirsbach,73
072335004221,Kötterichen,119
072335004222,Kolverath,102
072335004224,Lirstal,202
072335004225,Mannebach (Landkreis Vulkaneifel),249
072335004226,Mosbruch,159
072335004228,Nitz,30
072335004230,Oberelz,127
072335004233,Reimerath,70
072335004234,Retterath,301
072335004236,Sassen,91
072335004242,Uersfeld,666
072335004243,Ueß,53
072335004244,Welcherath,108
072335006002,Basberg,91
072335006004,Berlingen,219
072335006005,Berndorf,500
072335006007,Birgel,434
072335006019,Dohm-Lammersdorf,210
072335006022,Esch,429
072335006023,Feusdorf,511
072335006026,"Gerolstein, Stadt",7156
072335006028,Gönnersdorf,475
072335006029,"Hillesheim, Stadt",3165
072335006033,Hohenfels-Essingen,321
072335006035,Jünkerath,1801
072335006036,Kalenborn-Scheuern,374
072335006038,Kerpen (Eifel),465
072335006041,Lissendorf,1116
072335006050,Neroth,856
072335006053,Oberbettingen,687
072335006054,Oberehe-Stroheich,310
072335006056,Pelm,969
072335006058,Rockeskyll,273
072335006060,Salm,318
072335006076,Üxheim,1349
072335006080,Walsdorf,880
072335006083,Wiesbaum,637
072335006204,Birresborn,1073
072335006209,Densborn,494
072335006211,Duppach,270
072335006214,Hallschlag,452
072335006219,Kerschenbach,198
072335006223,Kopp,157
072335006227,Mürlenbach,521
072335006229,Nohn,456
072335006232,Ormont,349
072335006235,Reuth,182
072335006237,Scheid,125
072335006239,Schüller,288
072335006240,Stadtkyll,1522
072335006241,Steffeln,637
072355001005,Bescheid,387
072355001008,Beuren (Hochwald),934
072355001014,Damflos,610
072355001030,Geisfeld,500
072355001035,Grimburg,452
072355001036,Gusenburg,1132
072355001045,"Hermeskeil, Stadt",6461
072355001047,Hinzert-Pölert,286
072355001092,Naurath (Wald),206
072355001093,Neuhütten (Landkreis Trier-Saarburg),709
072355001112,Rascheid,478
072355001114,Reinsfeld,2373
072355001153,Züsch,562
072355003055,Kanzem,637
072355003068,"Konz, Stadt",17999
072355003095,Nittel,2529
072355003096,Oberbillig,976
072355003101,Onsdorf,144
072355003106,Pellingen,1232
072355003132,Tawern,2658
072355003133,Temmels,799
072355003143,Wasserliesch,2194
072355003144,Wawern (Landkreis Trier-Saarburg),608
072355003146,Wellen,812
072355003148,Wiltingen,1355
072355004010,Bonerath,233
072355004021,Farschweiler,803
072355004037,Gusterath,1991
072355004038,Gutweiler,734
072355004044,Herl,244
072355004046,Hinzenburg,131
072355004050,Holzerath,435
072355004056,Kasel,1257
072355004070,Korlingen,763
072355004080,Lorscheid,548
072355004085,Mertesdorf,1673
072355004090,Morscheid,886
072355004100,Ollmuth,157
072355004103,Osburg,2238
072355004107,Pluwig,1689
072355004116,Riveris,400
072355004124,Schöndorf (Landkreis Trier-Saarburg),769
072355004129,Sommerau,73
072355004135,Thomm,1062
072355004141,Waldrach,2017
072355006004,Bekond,1009
072355006015,Detzem,593
072355006019,Ensch,463
072355006022,Fell,2366
072355006026,Föhren,2927
072355006060,Kenn,2869
072355006063,Klüsserath,1091
072355006067,Köwerich,401
072355006074,Leiwen,1587
072355006077,Longen,120
072355006078,Longuich,1329
072355006083,Mehring (Landkreis Trier-Saarburg),2295
072355006091,Naurath (Eifel),343
072355006108,Pölich,419
072355006115,Riol,1267
072355006120,Schleich,246
072355006125,"Schweich, Stadt",7607
072355006134,Thörnich,217
072355006207,Trittenheim,1066
072355007001,Aach,1096
072355007027,Franzenheim,357
072355007048,Hockweiler,277
072355007051,Igel,2059
072355007069,Kordel,2012
072355007073,Langsur,1744
072355007094,Newel,2668
072355007111,Ralingen,1935
072355007137,Trierweiler,3681
072355007151,Zemmer,2819
072355007501,Welschbillig,2489
072355008002,Ayl,1563
072355008003,Baldringen,261
072355008025,Fisch,417
072355008028,Freudenburg,1817
072355008033,Greimerath,986
072355008040,Heddert,273
072355008043,Hentern,387
072355008052,Irsch,1534
072355008057,Kastel-Staadt,423
072355008058,Kell am See,1930
072355008062,Kirf,801
072355008072,Lampaden,541
072355008081,Mandern,901
072355008082,Mannebach,355
072355008098,Ockfen,585
072355008104,Palzem,1479
072355008105,Paschel,236
072355008118,"Saarburg, Stadt",7441
072355008119,Schillingen,1184
072355008122,Schoden,702
072355008123,Schömerich,127
072355008126,Serrig,1619
072355008131,Taben-Rodt,786
072355008136,Trassem,1134
072355008140,Vierherrenborn,195
072355008142,Waldweiler,843
072355008149,Wincheringen,2429
072355008152,Zerf,1548
072355008154,Merzkirchen,820
073110000000,"Frankenthal (Pfalz), Stadt",47992
073120000000,"Kaiserslautern, Stadt",99689
073130000000,"Landau in der Pfalz, Stadt",47072
073140000000,"Ludwigshafen am Rhein, Stadt",172889
073150000000,"Mainz, Stadt",220386
073160000000,"Neustadt an der Weinstraße, Stadt",52778
073170000000,"Pirmasens, Stadt",38936
073180000000,"Speyer, Stadt",49482
073190000000,"Worms, Stadt",84986
073200000000,"Zweibrücken, Stadt",33141
073310003003,"Alzey, Stadt",19035
073315001001,Albig,1591
073315001005,Bechenheim,413
073315001007,Bechtolsheim,1774
073315001008,Bermersheim vor der Höhe,387
073315001010,Biebelnheim,677
073315001012,Bornheim (Landkreis Alzey-Worms),889
073315001014,Dintesheim,147
073315001020,Eppelsheim,1173
073315001021,Erbes-Büdesheim,1410
073315001022,Esselborn,391
073315001024,Flomborn,1073
073315001025,Flonheim,2639
073315001026,Framersheim,1547
073315001027,Freimersheim,701
073315001031,Gau-Heppenheim,557
073315001032,Gau-Odernheim,3815
073315001042,Kettenheim,325
073315001043,Lonsheim,601
073315001044,Mauchenheim,965
073315001050,Nack,594
073315001051,Nieder-Wiesen,588
073315001052,Ober-Flörsheim,1312
073315001053,Offenheim,661
073315001067,Wahlheim,572
073315002002,Alsheim,2738
073315002018,Eich,3795
073315002034,Gimbsheim,3048
073315002038,Hamm am Rhein,1904
073315002045,Mettenheim (Landkreis Alzey-Worms),1569
073315003023,Flörsheim-Dalsheim,3108
073315003041,Hohen-Sülzen,715
073315003046,Mölsheim,551
073315003047,Mörstadt,1022
073315003048,Monsheim,2269
073315003054,Offstein,1838
073315003066,Wachenheim,708
073315005017,Eckelsheim,441
073315005030,Gau-Bickelheim,2133
073315005035,Gumbsheim,605
073315005060,Siefersheim,1238
073315005062,Stein-Bockenheim,653
073315005070,Wendelsheim,1438
073315005072,Wöllstein,4413
073315005075,Wonsheim,915
073315006004,Armsheim,2451
073315006019,Ensheim,489
073315006029,Gabsheim,712
073315006033,Gau-Weinheim,589
073315006056,Partenheim,1577
073315006058,Saulheim,7942
073315006059,Schornsheim,1630
073315006061,Spiesheim,981
073315006063,Sulzheim (Landkreis Alzey-Worms),1237
073315006064,Udenheim,1356
073315006065,Vendersheim,540
073315006068,Wallertheim,1762
073315006073,"Wörrstadt, Stadt",8191
073315007006,Bechtheim,1812
073315007009,Bermersheim,337
073315007011,Hochborn,417
073315007015,Dittelsheim-Heßloch,2109
073315007028,Frettenheim,317
073315007036,Gundersheim,1567
073315007037,Gundheim,986
073315007039,Hangen-Weisheim,436
073315007049,Monzernheim,563
073315007055,"Osthofen, Stadt",9422
073315007071,Westhofen,3378
073320002002,"Bad Dürkheim, Stadt",19020
073320024024,"Grünstadt, Stadt",14180
073320025025,Haßloch,20301
073325001009,"Deidesheim, Stadt",3642
073325001017,Forst an der Weinstraße,786
073325001035,Meckenheim,3449
073325001039,Niederkirchen bei Deidesheim,2274
073325001043,Ruppertsberg,1430
073325002005,Bobenheim am Berg,833
073325002008,Dackenheim,462
